timestamp,gazepoint_x,gazepoint_y,pupil_area_right_sq_mm,pupil_area_left_sq_mm,eye_event
6,0.4284,0.7928,0.51,0.78,S
7,0.3547,0.76,0.54,0.77,S
7,0.3051,0.6878,0.42,0.76,S
7,0.2866,0.6424,0.46,0.79,S
7,0.2888,0.6188,0.54,0.82,S
7,0.2244,0.5838,0.49,0.72,S
7,0.251,0.5753,0.54,0.76,S
7,0.2389,0.6131,0.56,0.75,S
7,0.2633,0.6093,0.5,0.74,S
7,0.2652,0.6625,0.5,0.72,S
8,0.0,0.0,0.0,0.0,BB
8,0.2708,0.7024,0.54,0.64,BE
8,0.2995,0.5902,0.5,0.75,S
8,0.3432,0.5557,0.57,0.7,S
8,0.0,0.0,0.0,0.0,BB
8,0.3432,0.5557,0.43,0.72,BE
8,0.3432,0.5557,0.56,0.7,S
8,0.5009,0.6377,0.54,0.74,S
9,0.51,0.675,0.54,0.67,S
9,0.4644,0.7012,0.55,0.64,S
9,0.5366,0.7289,0.56,0.79,S
9,0.5514,0.698,0.51,0.68,S
9,0.5333,0.7681,0.62,0.71,S
9,0.5227,0.7628,0.56,0.69,S
9,0.5069,0.7468,0.56,0.72,S
9,0.5259,0.5628,0.56,0.64,S
9,0.4848,0.6076,0.52,0.65,S
1,0.455,0.6636,0.54,0.65,S
1,0.4407,0.5338,0.53,0.6,S
1,0.3541,0.4909,0.53,0.63,S
1,0.2573,0.4534,0.48,0.55,S
1,0.3244,0.4862,0.5,0.65,S
1,0.3496,0.499,0.39,0.57,BB
1,0.2004,0.5253,0.48,0.65,BE
1,0.265,0.5439,0.48,0.63,S
1,0.1709,0.7016,0.47,0.56,S
2,0.1936,0.7102,0.43,0.67,S
2,0.1815,0.6959,0.45,0.61,S
2,0.1793,0.6518,0.39,0.63,S
2,0.304,0.5784,0.52,0.59,BB
2,0.3425,0.5031,0.48,0.66,BE
2,0.3127,0.5025,0.5,0.68,S
2,0.2969,0.519,0.5,0.74,FB
2,0.3011,0.5079,0.47,0.75,NA
3,0.1549,0.5469,0.52,0.7,FEx0.299y0.514d0.189
3,0.1706,0.5451,0.49,0.72,FB
3,0.1819,0.5806,0.48,0.71,NA
3,0.1759,0.5444,0.52,0.7,NA
3,0.2148,0.5396,0.5,0.72,NA
3,0.2362,0.5322,0.54,0.66,FEx0.187y0.551d0.331
3,0.0789,0.5374,0.39,0.46,BB
3,0.1186,0.505,0.44,0.65,BE
3,0.1182,0.5414,0.46,0.57,S
3,0.1188,0.5619,0.56,0.66,S
4,0.2809,0.4269,0.56,0.73,S
4,0.3017,0.4414,0.59,0.74,S
4,0.4293,0.4249,0.55,0.7,S
4,0.3974,0.4389,0.54,0.67,S
4,0.3807,0.4641,0.5,0.66,FB
4,0.3686,0.473,0.53,0.62,NA
4,0.3818,0.4657,0.5,0.63,FEx0.374y0.469d0.286
4,0.3693,0.4878,0.46,0.53,S
4,0.3795,0.5152,0.52,0.56,S
5,0.3837,0.5129,0.5,0.54,FB
5,0.3511,0.517,0.48,0.64,FEx0.384y0.513d0.184
5,0.0,0.0,0.0,0.0,BB
5,0.3246,0.5237,0.45,0.59,BE
5,0.4678,0.5659,0.54,0.59,S
5,0.4544,0.5722,0.53,0.6,S
5,0.4608,0.5369,0.52,0.63,FB
6,0.4791,0.6495,0.53,0.7,FEx0.461y0.537d0.096
6,0.5128,0.5891,0.54,0.66,S
6,0.5145,0.5825,0.57,0.63,S
6,0.5234,0.5714,0.44,0.64,S
6,0.4348,0.4036,0.54,0.64,S
6,0.487,0.5266,0.54,0.68,S
6,0.5146,0.6147,0.66,0.88,S
7,0.516,0.87,0.55,0.78,S
7,0.5028,0.8516,0.6,0.78,S
7,0.0,0.0,0.0,0.0,BB
7,0.4885,0.8469,0.49,0.62,BE
7,0.4743,0.6133,0.52,0.69,S
7,0.4766,0.6622,0.51,0.72,S
7,0.476,0.6831,0.51,0.69,S
7,0.5129,0.6454,0.54,0.65,S
7,0.532,0.6644,0.56,0.63,FB
8,0.5203,0.6826,0.54,0.71,FEx0.532y0.664d0.126
8,0.5263,0.7201,0.53,0.65,S
8,0.4992,0.7008,0.55,0.61,S
8,0.4861,0.7308,0.56,0.62,S
8,0.4818,0.6956,0.54,0.62,S
8,0.4558,0.6953,0.46,0.62,S
8,0.4598,0.676,0.48,0.68,S
8,0.4568,0.6563,0.48,0.71,S
8,0.4744,0.6806,0.46,0.67,S
9,0.4791,0.7475,0.55,0.54,S
9,0.4856,0.7992,0.53,0.65,S
9,0.0,0.0,0.0,0.0,BB
9,0.4742,1.0948,0.48,0.78,BE
9,0.0,0.0,0.0,0.0,BB
9,0.4602,1.0882,0.44,0.6,BE
1,0.4339,0.5203,0.45,0.67,S
1,0.5257,0.5641,0.49,0.65,S
1,0.5147,0.5902,0.5,0.67,FB
1,0.5248,0.5691,0.52,0.68,NA
1,0.5225,0.5571,0.54,0.66,NA
1,0.5283,0.579,0.54,0.68,NA
1,0.4689,0.6963,0.59,0.65,FEx0.523y0.574d0.483
1,0.4553,0.7311,0.54,0.64,S
1,0.4703,0.6735,0.52,0.74,S
2,0.4658,0.6454,0.49,0.68,S
2,0.459,0.6386,0.52,0.66,S
2,0.4662,0.6622,0.52,0.68,S
2,0.5108,0.8082,0.59,0.57,S
2,0.4744,0.716,0.58,0.65,S
2,0.4786,0.7294,0.55,0.64,S
2,0.4555,0.6303,0.51,0.63,S
2,0.4565,0.6355,0.52,0.6,FB
2,0.4557,0.6263,0.54,0.64,NA
2,0.4771,0.6286,0.54,0.7,FEx0.456y0.631d0.221
3,0.4771,0.6172,0.53,0.67,FB
3,0.4965,0.6044,0.56,0.69,NA
3,0.5072,0.6126,0.56,0.68,NA
3,0.508,0.6316,0.53,0.68,NA
3,0.4957,0.6376,0.55,0.71,FEx0.497y0.617d0.410
3,0.4816,0.6256,0.55,0.68,FB
3,0.4676,0.6636,0.55,0.76,FEx0.482y0.626d0.118
3,0.4696,0.7478,0.59,0.66,S
3,0.4803,0.7237,0.57,0.66,FB
3,0.4684,0.6905,0.55,0.69,FEx0.480y0.724d0.097
4,0.4364,0.5576,0.5,0.63,S
4,0.4303,0.5346,0.49,0.64,S
4,0.4362,0.5994,0.53,0.62,S
4,0.5231,0.6902,0.58,0.69,S
4,0.5123,0.6999,0.54,0.66,S
4,0.0,0.0,0.0,0.0,BB
4,0.5215,0.7273,0.51,0.74,BE
4,0.4524,0.6933,0.58,0.75,S
5,0.4447,0.7201,0.53,0.62,S
5,0.4423,0.693,0.55,0.67,FB
5,0.4804,0.6551,0.52,0.76,FEx0.442y0.693d0.110
5,0.4766,0.6245,0.56,0.76,S
5,0.4871,0.643,0.58,0.7,FB
5,0.4848,0.694,0.56,0.75,FEx0.487y0.643d0.124
5,0.4589,0.6836,0.54,0.73,S
5,0.4436,0.7,0.52,0.66,FB
6,0.4457,0.6436,0.51,0.68,FEx0.444y0.700d0.154
6,0.4502,0.6529,0.53,0.75,S
6,0.475,0.7398,0.56,0.68,S
6,0.4942,0.7246,0.53,0.7,S
6,0.519,0.7201,0.57,0.63,S
6,0.4763,0.6251,0.54,0.75,S
6,0.4903,0.6508,0.49,0.77,FB
6,0.4876,0.7333,0.55,0.65,FEx0.490y0.651d0.102
7,0.4511,0.595,0.54,0.7,S
7,0.4512,0.5911,0.54,0.68,S
7,0.4913,0.5688,0.55,0.7,S
7,0.493,0.5917,0.57,0.69,FB
7,0.4704,0.6471,0.59,0.66,FEx0.493y0.592d0.105
7,0.0,0.0,0.0,0.0,BB
7,0.4562,0.6904,0.57,0.65,BE
7,0.4695,0.659,0.58,0.75,S
8,0.4741,0.6516,0.58,0.68,S
8,0.476,0.6402,0.59,0.73,FB
8,0.4564,0.7456,0.58,0.83,FEx0.476y0.640d0.129
8,0.4372,0.7835,0.58,0.79,FB
8,0.4513,0.7239,0.52,0.77,FEx0.437y0.784d0.117
8,0.424,0.6197,0.51,0.63,S
8,0.4594,0.686,0.55,0.72,S
8,0.5226,0.8488,0.56,0.69,S
8,0.4554,0.7523,0.55,0.73,S
9,0.4786,0.7365,0.57,0.65,S
9,0.4249,0.6338,0.51,0.65,S
9,0.4297,0.6024,0.54,0.66,S
9,0.4232,0.5577,0.45,0.56,S
9,0.4232,0.5577,0.57,0.66,S
9,0.4406,0.6001,0.55,0.69,S
9,0.4598,0.4531,0.57,0.72,S
1,0.4872,0.5745,0.53,0.72,S
1,0.4459,0.5389,0.57,0.65,S
1,0.4536,0.645,0.53,0.66,S
1,0.4609,0.6378,0.51,0.68,FB
1,0.4434,0.6916,0.54,0.73,FEx0.461y0.638d0.188
1,0.4391,0.7055,0.53,0.73,S
1,0.4721,0.7129,0.56,0.76,S
1,0.4988,0.7063,0.58,0.69,S
2,0.5182,0.777,0.59,0.74,S
2,0.5391,0.8284,0.43,0.64,S
2,0.2502,0.6376,0.49,0.67,S
2,0.1782,0.5576,0.57,0.68,S
2,0.5202,0.7023,0.56,0.78,S
2,0.5343,0.7725,0.57,0.74,S
2,0.5333,0.8666,0.61,0.73,S
2,0.532,0.8652,0.58,0.68,S
2,0.5255,0.8445,0.61,0.68,S
3,0.5529,0.8491,0.6,0.64,S
3,0.4774,0.6637,0.54,0.75,S
3,0.4035,0.6459,0.47,0.69,S
3,0.3807,0.613,0.48,0.64,S
3,0.4137,0.6298,0.53,0.7,S
3,0.4542,0.6408,0.54,0.66,S
3,0.4766,0.6228,0.55,0.67,S
3,0.4995,0.6615,0.56,0.67,S
4,0.538,0.8618,0.67,0.81,S
4,0.5636,0.95,0.6,0.77,S
4,0.5324,0.8546,0.57,0.7,S
4,0.4789,0.6903,0.56,0.71,S
4,0.4389,0.5312,0.55,0.68,S
4,0.4845,0.6816,0.56,0.72,S
4,0.4822,0.7286,0.63,0.68,BB
4,0.472,0.7085,0.6,0.74,BE
5,0.4961,0.7061,0.55,0.71,S
5,0.5007,0.663,0.58,0.68,S
5,0.5261,0.5882,0.56,0.67,S
5,0.5389,0.5144,0.61,0.71,S
5,0.5512,0.4756,0.59,0.65,S
5,0.5591,0.5109,0.57,0.66,S
5,0.5604,0.5365,0.61,0.68,FB
5,0.5435,0.541,0.59,0.69,FEx0.560y0.536d0.132
5,0.5201,0.6911,0.61,0.82,S
6,0.5074,0.8568,0.71,0.85,S
6,0.5501,1.0241,0.66,0.78,S
6,0.5271,1.053,0.59,0.8,S
6,0.4922,1.0355,0.66,0.74,S
6,0.5211,1.0616,0.63,0.74,S
6,0.597,1.082,0.64,0.62,S
7,0.6562,1.1024,0.54,0.64,S
7,0.5296,0.6623,0.57,0.69,S
7,0.531,0.7071,0.55,0.71,FB
7,0.5191,0.6365,0.52,0.65,FEx0.531y0.707d0.103
7,0.509,0.5016,0.48,0.64,S
7,0.4983,0.4534,0.51,0.62,S
7,0.4966,0.41,0.5,0.59,S
7,0.4775,0.5993,0.52,0.65,S
7,0.4844,0.5889,0.55,0.64,FB
8,0.4977,0.5342,0.51,0.62,FEx0.484y0.589d0.086
8,0.4974,0.5655,0.48,0.6,S
8,0.5285,0.6211,0.56,0.67,S
8,0.5052,0.612,0.53,0.67,S
8,0.5065,0.7052,0.56,0.73,S
8,0.5145,0.7305,0.53,0.67,S
8,0.5312,0.8872,0.61,0.72,S
8,0.517,0.8536,0.52,0.63,S
8,0.4897,0.9276,0.38,0.38,S
9,0.4679,0.9841,0.42,0.62,S
9,0.4679,0.9841,0.52,0.63,S
9,0.4981,0.7028,0.56,0.67,S
9,0.5059,0.6939,0.51,0.63,S
9,0.4955,0.6739,0.52,0.69,S
9,0.503,0.7412,0.54,0.68,S
9,0.4845,0.7912,0.59,0.62,S
9,0.4964,0.8262,0.6,0.6,S
9,0.543,0.748,0.52,0.59,BB
1,0.0,0.0,0.0,0.0,NA
1,0.0,0.0,0.0,0.0,NA
1,0.5494,0.936,0.59,0.66,BE
1,0.4807,0.5194,0.59,0.64,S
1,0.4729,0.6732,0.56,0.7,S
1,0.5081,0.86,0.52,0.43,BB
1,0.5314,1.0247,0.52,0.61,BE
1,0.4459,0.5325,0.52,0.65,S
2,0.4459,0.4671,0.51,0.65,S
2,0.4662,0.522,0.52,0.64,S
2,0.4894,0.6292,0.54,0.67,S
2,0.4807,0.6926,0.56,0.69,S
2,0.4735,0.7053,0.56,0.73,S
2,0.4885,0.7088,0.58,0.64,S
2,0.0,0.0,0.0,0.0,BB
2,0.4981,0.7188,0.49,0.59,BE
2,0.4823,0.6678,0.55,0.74,S
3,0.4591,0.6569,0.54,0.68,FB
3,0.4417,0.7458,0.51,0.66,FEx0.459y0.657d0.096
3,0.4373,0.6988,0.56,0.68,FB
3,0.4591,0.6938,0.52,0.67,NA
3,0.4674,0.7198,0.54,0.67,FEx0.448y0.696d0.222
3,0.4449,0.6167,0.51,0.63,S
3,0.455,0.6473,0.52,0.69,S
3,0.0,0.0,0.0,0.0,BB
4,0.4496,0.5376,0.53,0.63,BE
4,0.4598,0.5,0.5,0.65,S
4,0.4828,0.6362,0.54,0.66,S
4,0.461,0.6447,0.58,0.72,S
4,0.4818,0.5994,0.54,0.62,S
4,0.4583,0.6066,0.56,0.69,S
4,0.4519,0.5774,0.56,0.68,S
5,0.4119,0.4529,0.45,0.65,S
5,0.3804,0.3559,0.58,0.64,BB
5,0.4907,0.7721,0.62,0.55,BE
5,0.4709,0.7209,0.54,0.68,S
5,0.4855,0.7118,0.56,0.69,S
5,0.5172,0.8369,0.63,0.82,S
5,0.4954,0.9888,0.65,0.92,S
5,0.5335,0.9866,0.56,0.72,S
6,0.5278,1.0709,0.56,0.73,S
6,0.5206,1.0862,0.57,0.61,S
6,0.5161,1.1165,0.53,0.61,S
6,0.4235,0.5667,0.51,0.65,S
6,0.4697,0.638,0.54,0.61,S
6,0.4862,0.6488,0.53,0.63,S
7,0.4956,0.634,0.55,0.64,FB
7,0.489,0.626,0.53,0.68,NA
7,0.4969,0.7006,0.55,0.67,FEx0.492y0.630d0.245
7,0.505,0.6731,0.52,0.68,S
7,0.4875,0.6541,0.5,0.71,FB
7,0.4773,0.6977,0.56,0.71,FEx0.488y0.654d0.167
7,0.4636,0.6897,0.55,0.73,FB
7,0.4699,0.6443,0.55,0.74,FEx0.464y0.690d0.111
7,0.457,0.6432,0.54,0.66,S
8,0.4627,0.7408,0.57,0.62,S
8,0.5012,0.7728,0.52,0.62,S
8,0.4981,0.8277,0.6,0.66,S
8,0.4986,0.7581,0.62,0.71,S
8,0.4864,0.7732,0.65,0.72,FB
8,0.4779,0.7744,0.57,0.66,FEx0.486y0.773d0.128
8,0.4868,0.662,0.53,0.67,S
8,0.4648,0.7242,0.55,0.75,S
9,0.4752,0.7069,0.58,0.74,S
9,0.5129,0.7578,0.56,0.74,S
9,0.5098,0.7714,0.59,0.76,S
9,0.4828,0.7797,0.59,0.67,S
9,0.4734,0.6369,0.55,0.65,S
9,0.4871,0.6848,0.52,0.64,S
9,0.4823,0.6593,0.5,0.62,FB
9,0.457,0.6863,0.46,0.65,FEx0.482y0.659d0.142
1,0.4494,0.5702,0.48,0.63,S
1,0.4742,0.6804,0.49,0.62,S
1,0.5076,0.8322,0.61,0.82,S
1,0.5077,0.8035,0.59,0.75,S
1,0.4799,0.7178,0.54,0.62,S
1,0.4616,0.6585,0.45,0.59,S
1,0.4331,0.3846,0.49,0.62,S
1,0.4618,0.4448,0.54,0.63,S
1,0.4671,0.5285,0.57,0.68,S
1,0.4907,0.6453,0.55,0.65,S
1,0.4627,0.676,0.56,0.73,S
2,0.5219,0.7159,0.56,0.75,S
2,0.5256,0.7355,0.56,0.74,S
2,0.5233,0.7482,0.55,0.74,FB
2,0.5106,0.7024,0.55,0.65,FEx0.523y0.748d0.098
2,0.4869,0.5609,0.56,0.66,S
2,0.4668,0.45,0.52,0.61,S
2,0.4408,0.3916,0.47,0.58,S
2,0.4165,0.3192,0.51,0.63,S
2,0.4683,0.6422,0.51,0.62,FB
2,0.4675,0.6557,0.51,0.66,NA
3,0.4722,0.637,0.52,0.63,FEx0.468y0.649d0.183
3,0.4598,0.6141,0.52,0.66,S
3,0.4683,0.6391,0.52,0.66,S
3,0.5062,0.7843,0.58,0.77,S
3,0.4823,0.8106,0.65,0.85,S
3,0.5313,0.8314,0.63,0.82,S
3,0.5167,0.7731,0.5,0.66,S
3,0.4946,0.7149,0.46,0.58,S
3,0.4796,0.8066,0.49,0.55,S
4,0.4984,0.7627,0.5,0.64,FB
4,0.478,0.6312,0.53,0.63,FEx0.498y0.763d0.084
4,0.489,0.5898,0.5,0.57,S
4,0.4667,0.6248,0.52,0.59,S
4,0.476,0.6597,0.53,0.61,S
4,0.4759,0.6593,0.52,0.62,FB
4,0.4794,0.6567,0.53,0.66,NA
4,0.4761,0.6479,0.53,0.66,NA
4,0.4766,0.634,0.53,0.66,FEx0.477y0.655d0.324
4,0.4456,0.7412,0.49,0.62,S
5,0.4385,0.7479,0.52,0.73,S
5,0.4263,0.761,0.46,0.67,S
5,0.4157,0.7011,0.47,0.64,S
5,0.4164,0.6621,0.47,0.66,S
5,0.4317,0.6496,0.52,0.62,S
5,0.4564,0.6689,0.49,0.71,S
5,0.4728,0.7226,0.52,0.67,S
5,0.5051,0.6723,0.52,0.67,S
5,0.4895,0.6851,0.53,0.72,FB
6,0.4961,0.7183,0.55,0.66,FEx0.489y0.685d0.095
6,0.4856,0.6938,0.52,0.73,S
6,0.4846,0.7234,0.53,0.67,S
6,0.4836,0.6876,0.52,0.75,S
6,0.4848,0.6503,0.53,0.74,S
6,0.4819,0.6612,0.54,0.73,S
6,0.4837,0.6975,0.54,0.72,S
6,0.5174,0.7049,0.53,0.64,S
6,0.5362,0.7008,0.55,0.63,S
6,0.5249,0.6739,0.5,0.71,S
7,0.5064,0.7023,0.52,0.7,S
7,0.4877,0.7127,0.58,0.71,S
7,0.4786,0.7112,0.57,0.76,FB
7,0.4341,0.7538,0.55,0.63,FEx0.479y0.711d0.110
7,0.4419,0.7282,0.49,0.71,S
7,0.4786,0.7064,0.51,0.7,S
7,0.4662,0.567,0.52,0.67,S
7,0.4839,0.6101,0.54,0.65,S
7,0.0,0.0,0.0,0.0,BB
8,0.4958,0.6137,0.56,0.72,BE
8,0.4612,0.6632,0.57,0.71,S
8,0.4334,0.7083,0.54,0.67,S
8,0.4553,0.7325,0.53,0.65,S
8,0.4552,0.7459,0.54,0.67,FB
8,0.4657,0.7494,0.57,0.73,FEx0.455y0.746d0.110
8,0.5115,0.7473,0.58,0.69,S
8,0.533,0.752,0.57,0.7,FB
8,0.5243,0.7229,0.51,0.69,FEx0.533y0.752d0.113
9,0.4905,0.7319,0.56,0.72,S
9,0.4918,0.7229,0.56,0.73,FB
9,0.4754,0.7595,0.59,0.75,FEx0.492y0.723d0.157
9,0.4777,0.7699,0.54,0.78,S
9,0.4768,0.7822,0.54,0.65,S
9,0.4572,0.6094,0.6,0.66,S
9,0.4622,0.6248,0.6,0.73,S
1,0.471,0.6486,0.59,0.72,S
1,0.48,0.7738,0.6,0.62,S
1,0.0,0.0,0.0,0.0,BB
1,0.4886,0.8709,0.35,0.46,BE
1,0.5158,1.0963,0.6,0.78,S
1,0.5641,1.0862,0.64,0.8,S
1,0.5299,1.1019,0.66,0.91,S
1,0.5191,1.0806,0.63,0.89,S
1,0.0,0.0,0.0,0.0,BB
2,0.0,0.0,0.0,0.0,NA
2,0.4743,0.4538,0.53,0.68,BE
2,0.4722,0.6171,0.55,0.68,S
2,0.4829,0.6512,0.58,0.65,S
2,0.5065,0.6514,0.55,0.69,S
2,0.4728,0.6487,0.54,0.69,S
2,0.5005,0.6461,0.53,0.74,S
2,0.4376,0.6325,0.59,0.74,S
2,0.4112,0.6166,0.56,0.71,S
2,0.4084,0.5928,0.55,0.67,S
3,0.4092,0.5548,0.58,0.7,S
3,0.4412,0.5964,0.56,0.73,S
3,0.4216,0.6237,0.58,0.72,S
3,0.4125,0.5929,0.54,0.62,S
3,0.4201,0.5831,0.56,0.69,S
3,0.4235,0.5723,0.51,0.33,BB
3,0.4235,0.5723,0.54,0.62,BE
3,0.4764,0.6119,0.56,0.65,S
4,0.4634,0.611,0.57,0.63,FB
4,0.4574,0.6115,0.49,0.6,FEx0.463y0.611d0.111
4,0.4508,0.4681,0.54,0.7,S
4,0.4799,0.6204,0.57,0.66,S
4,0.4992,0.6737,0.57,0.68,S
4,0.4956,0.6878,0.53,0.68,S
4,0.458,0.5653,0.55,0.7,S
4,0.4107,0.437,0.48,0.57,S
5,0.369,0.3212,0.81,0.43,S
5,0.369,0.3212,0.54,0.73,S
5,0.4398,0.6305,0.53,0.72,S
5,0.4722,0.6872,0.52,0.69,S
5,0.4644,0.7342,0.55,0.66,S
5,0.4509,0.7351,0.54,0.68,S
5,0.451,0.7247,0.56,0.67,S
5,0.4653,0.6699,0.55,0.77,S
5,0.4897,0.6797,0.55,0.7,S
6,0.42,0.6553,0.5,0.72,S
6,0.4242,0.6502,0.54,0.73,S
6,0.4755,0.6937,0.54,0.75,S
6,0.4842,0.6565,0.55,0.77,S
6,0.4704,0.6757,0.58,0.72,S
6,0.4773,0.6674,0.55,0.72,FB
6,0.4926,0.6851,0.55,0.75,FEx0.477y0.667d0.084
6,0.5025,0.685,0.57,0.75,FB
6,0.5003,0.6755,0.55,0.71,NA
7,0.4875,0.7029,0.6,0.73,FEx0.501y0.680d0.209
7,0.4841,0.7225,0.6,0.75,S
7,0.4834,0.7252,0.6,0.72,S
7,0.4847,0.7185,0.56,0.73,S
7,0.428,0.559,0.52,0.63,S
7,0.4741,0.6873,0.51,0.69,S
7,0.4971,0.7514,0.54,0.68,S
7,0.5402,1.0742,0.52,0.77,S
8,0.4938,1.0216,0.55,0.75,S
8,0.5341,1.0109,0.54,0.68,S
8,0.5512,1.1276,0.42,0.5,S
8,0.569,1.2098,0.47,0.63,S
8,0.429,0.584,0.54,0.68,S
8,0.452,0.6124,0.55,0.71,S
8,0.5239,0.6835,0.55,0.65,S
8,0.5274,0.745,0.57,0.71,S
9,0.5543,0.816,0.54,0.73,S
9,0.5321,0.9341,0.58,0.71,S
9,0.5157,0.8789,0.56,0.78,S
9,0.5316,0.8548,0.54,0.62,S
9,0.5325,0.8684,0.56,0.61,FB
9,0.5164,0.7874,0.48,0.64,FEx0.533y0.868d0.099
9,0.5251,0.8393,0.56,0.63,S
9,0.5304,0.9018,0.52,0.7,S
1,0.0,0.0,0.0,0.0,BB
1,0.5352,0.9536,0.32,0.4,BE
1,0.532,1.0107,0.52,0.63,S
1,0.5219,0.8988,0.54,0.72,S
1,0.0,0.0,0.0,0.0,BB
1,0.4943,0.8112,0.46,0.57,BE
1,0.4358,0.5873,0.47,0.58,S
1,0.4426,0.5885,0.51,0.65,FB
1,0.4851,0.6578,0.53,0.6,FEx0.443y0.588d0.114
1,0.4718,0.649,0.55,0.64,FB
2,0.4844,0.6508,0.54,0.73,FEx0.472y0.649d0.091
2,0.4891,0.6704,0.53,0.67,FB
2,0.5119,0.6364,0.54,0.68,FEx0.489y0.670d0.091
2,0.5323,0.6189,0.51,0.64,S
2,0.5395,0.6108,0.5,0.63,FB
2,0.5139,0.6089,0.54,0.64,FEx0.539y0.611d0.085
2,0.5057,0.6016,0.51,0.64,S
2,0.487,0.565,0.52,0.62,S
2,0.4738,0.7063,0.51,0.65,S
3,0.4695,0.7198,0.5,0.57,S
3,0.4445,0.6278,0.53,0.68,S
3,0.4673,0.661,0.5,0.69,FB
3,0.4788,0.7057,0.5,0.69,FEx0.467y0.661d0.103
3,0.4709,0.7253,0.55,0.65,S
3,0.4767,0.7553,0.56,0.66,S
3,0.5136,0.7199,0.55,0.66,S
3,0.5289,0.7202,0.55,0.65,FB
3,0.5291,0.7319,0.52,0.57,FEx0.529y0.720d0.100
3,0.4892,0.7482,0.57,0.62,S
4,0.4764,0.8258,0.63,0.62,S
4,0.4977,0.8119,0.58,0.57,S
4,0.5312,0.7954,0.53,0.72,S
4,0.5423,0.8054,0.51,0.66,FB
4,0.5369,0.8114,0.56,0.61,FEx0.542y0.805d0.112
4,0.5332,0.7902,0.56,0.63,S
4,0.5308,0.7646,0.57,0.68,FB
4,0.5303,0.8439,0.53,0.58,FEx0.531y0.765d0.087
4,0.5332,0.8172,0.53,0.67,S
5,0.5392,0.8118,0.52,0.67,FB
5,0.5225,0.836,0.57,0.68,FEx0.539y0.812d0.095
5,0.5444,0.8309,0.58,0.72,FB
5,0.5555,0.8326,0.54,0.65,NA
5,0.5552,0.8305,0.52,0.73,NA
5,0.5475,0.8319,0.52,0.72,NA
5,0.5365,0.7788,0.57,0.75,FEx0.550y0.831d0.320
5,0.5179,0.7499,0.6,0.72,S
5,0.5136,0.7186,0.59,0.69,S
5,0.519,0.7132,0.57,0.63,FB
5,0.5165,0.7438,0.58,0.63,FEx0.519y0.713d0.098
6,0.5236,0.8533,0.61,0.69,S
6,0.524,0.8713,0.61,0.66,FB
6,0.5319,0.8613,0.61,0.64,FEx0.524y0.871d0.094
6,0.5384,0.8623,0.53,0.68,S
6,0.4458,0.548,0.51,0.66,S
6,0.4774,0.6672,0.57,0.62,S
6,0.4699,0.7086,0.56,0.7,S
6,0.4695,0.7576,0.52,0.59,S
6,0.5264,0.7987,0.54,0.56,BB
6,0.5501,0.8886,0.45,0.53,BE
6,0.5416,0.7244,0.49,0.68,S
7,0.555,0.7993,0.49,0.67,S
7,0.4517,0.6076,0.55,0.67,S
7,0.4745,0.6538,0.55,0.71,S
7,0.4671,0.6876,0.53,0.72,S
7,0.5395,0.6474,0.61,0.7,S
7,0.5257,0.6645,0.6,0.62,S
7,0.4696,0.6925,0.57,0.71,S
7,0.5041,0.6517,0.6,0.75,S
8,0.5564,0.5806,0.6,0.7,S
8,0.5545,0.5258,0.62,0.74,S
8,0.5494,0.5504,0.59,0.72,S
8,0.5064,0.6878,0.54,0.65,S
8,0.4692,0.7343,0.57,0.67,S
8,0.4926,0.7704,0.61,0.77,S
8,0.4866,0.7915,0.61,0.73,FB
8,0.4772,0.8018,0.61,0.81,FEx0.487y0.792d0.117
9,0.5119,0.7563,0.58,0.72,S
9,0.5078,0.6604,0.57,0.7,S
9,0.5123,0.6793,0.59,0.69,S
9,0.5325,0.7266,0.58,0.67,S
9,0.5343,0.7431,0.6,0.66,S
9,0.5317,0.8088,0.56,0.61,S
9,0.4923,0.7029,0.54,0.65,S
9,0.4848,0.6451,0.57,0.69,S
9,0.4988,0.6856,0.57,0.64,S
9,0.0,0.0,0.0,0.0,BB
1,0.5096,0.8914,0.62,0.63,BE
1,0.5147,0.8796,0.59,0.61,S
1,0.5237,0.8732,0.58,0.72,S
1,0.523,0.8764,0.59,0.69,S
1,0.5426,0.8606,0.57,0.7,S
1,0.5601,0.8518,0.54,0.61,FB
1,0.5603,0.8527,0.57,0.68,NA
1,0.549,0.852,0.58,0.52,FEx0.560y0.852d0.266
1,0.5361,0.8351,0.57,0.56,BB
2,0.5268,0.8504,0.6,0.59,BE
2,0.5249,0.8645,0.63,0.65,S
2,0.5305,0.8626,0.6,0.6,S
2,0.5303,0.8739,0.61,0.61,FB
2,0.5596,0.7702,0.5,0.63,FEx0.530y0.874d0.127
2,0.5747,0.8694,0.55,0.82,S
2,0.5804,0.9521,0.62,0.76,S
2,0.5594,0.956,0.56,0.73,S
3,0.5464,0.979,0.54,0.7,S
3,0.5389,0.7134,0.56,0.66,S
3,0.5522,0.8881,0.45,0.65,BB
3,0.5609,1.0001,0.56,0.7,BE
3,0.5609,1.0001,0.47,0.34,BB
3,0.5019,0.6597,0.57,0.67,BE
3,0.5192,0.7553,0.6,0.68,S
4,0.5325,0.8706,0.65,0.84,S
4,0.5669,0.8514,0.56,0.6,S
4,0.5278,0.8039,0.5,0.65,S
4,0.5393,0.8007,0.51,0.64,FB
4,0.5461,0.8506,0.57,0.67,FEx0.539y0.801d0.136
